,value
70361,4.875
70362,4.86
70363,4.85
70364,4.86
70365,4.87
70366,4.865
70367,4.85
70368,4.855
70369,4.86
70370,4.87
70371,4.86
70372,4.865
70373,4.895
70374,4.9
70375,4.905
70376,4.9
70377,4.905
70378,4.895
70379,4.88
70380,4.865
70381,4.88
70382,4.88
70383,4.875
70384,4.87
70385,4.86
70386,4.85
70387,4.83
70388,4.83
70389,4.845
70390,4.845
70391,4.84
70392,4.825
70393,4.84
70394,4.845
70395,4.85
70396,4.84
70397,4.835
70398,4.845
70399,4.84
70400,4.835
70401,4.82
70402,4.84
70403,4.855
70404,4.845
70405,4.855
70406,4.88
70407,4.9
70408,4.935
70409,5.005
70410,5.275
70411,5.78
70412,5.955
70413,5.55
70414,5.29
70415,5.3
70416,5.33
70417,5.35
70418,5.39
70419,5.435
70420,5.465
70421,5.46
70422,5.465
70423,5.49
70424,5.525
70425,5.535
70426,5.535
70427,5.54
70428,5.515
70429,5.425
70430,5.325
70431,5.245
70432,5.175
70433,5.025
70434,4.91
70435,4.9
70436,4.935
70437,4.94
70438,4.92
70439,4.89
70440,4.845
70441,4.785
70442,4.765
70443,4.755
70444,4.76
70445,4.735
70446,4.71
70447,4.72
70448,4.74
70449,4.725
70450,4.715
70451,4.68
70452,4.695
70453,4.705
70454,4.72
70455,4.715
70456,4.725
70457,4.725
70458,4.73
70459,4.725
70460,4.74
70461,4.74
70462,4.745
70463,4.73
70464,4.73
70465,4.735
70466,4.73
70467,4.715
70468,4.715
70469,4.71
70470,4.715
70471,4.705
70472,4.695
70473,4.705
70474,4.71
70475,4.71
70476,4.7
70477,4.715
70478,4.71
70479,4.715
70480,4.715
70481,4.745
70482,4.75
70483,4.76
70484,4.755
70485,4.79
70486,4.805
70487,4.825
70488,4.83
70489,4.84
70490,4.875
70491,4.885
70492,4.88
70493,4.9
70494,4.925
70495,4.925
70496,4.925
70497,4.935
70498,4.945
70499,4.96
70500,4.955
70501,4.955
70502,4.955
70503,4.945
70504,4.94
70505,4.935
70506,4.945
70507,4.935
70508,4.925
70509,4.915
70510,4.915
70511,4.915
70512,4.905
70513,4.9
70514,4.895
70515,4.9
70516,4.9
70517,4.88
70518,4.87
70519,4.87
70520,4.87
70521,4.865
70522,4.88
70523,4.905
70524,4.895
70525,4.895
70526,4.89
70527,4.905
70528,4.91
70529,4.9
70530,4.895
70531,4.915
70532,4.925
70533,4.915
70534,4.905
70535,4.895
70536,4.895
70537,4.88
70538,4.885
70539,4.89
70540,4.9
70541,4.885
70542,4.87
70543,4.875
70544,4.885
70545,4.875
70546,4.86
70547,4.865
70548,4.88
70549,4.885
70550,4.89
70551,4.88
70552,4.875
70553,4.87
70554,4.855
70555,4.85
70556,4.865
70557,4.88
70558,4.86
70559,4.85
70560,4.845
70561,4.855
70562,4.85
70563,4.825
70564,4.815
70565,4.83
70566,4.84
70567,4.855
70568,4.845
70569,4.84
70570,4.835
70571,4.825
70572,4.845
70573,4.87
70574,4.855
70575,4.85
70576,4.84
70577,4.84
70578,4.83
70579,4.805
70580,4.8
70581,4.825
70582,4.85
70583,4.825
70584,4.81
70585,4.82
70586,4.83
70587,4.83
70588,4.815
70589,4.825
70590,4.84
70591,4.85
70592,4.845
70593,4.84
70594,4.85
70595,4.85
70596,4.83
70597,4.82
70598,4.835
70599,4.845
70600,4.845
70601,4.855
70602,4.875
70603,4.87
70604,4.845
70605,4.83
70606,4.845
70607,4.855
70608,4.87
70609,4.88
70610,4.91
70611,4.965
70612,5.07
70613,5.405
70614,5.93
70615,5.965
70616,5.545
70617,5.345
70618,5.355
70619,5.375
70620,5.36
70621,5.375
70622,5.4
70623,5.41
70624,5.38
70625,5.365
70626,5.335
70627,5.35
70628,5.335
70629,5.3
70630,5.27
70631,5.225
70632,5.145
70633,5.07
70634,4.985
70635,4.84
70636,4.735
70637,4.71
70638,4.76
70639,4.795
70640,4.785
70641,4.76
70642,4.725
70643,4.7
70644,4.69
70645,4.695
70646,4.705
70647,4.72
70648,4.72
70649,4.715
70650,4.71
70651,4.715
70652,4.695
70653,4.665
70654,4.65
70655,4.67
70656,4.69
70657,4.7
70658,4.7
70659,4.7
70660,4.715
70661,4.725
70662,4.725
70663,4.71
70664,4.715
70665,4.74
70666,4.74
70667,4.735
70668,4.755
70669,4.76
70670,4.76
70671,4.74
70672,4.745
70673,4.75
70674,4.755
70675,4.76
70676,4.75
70677,4.77
70678,4.78
70679,4.77
70680,4.76
70681,4.78
70682,4.795
70683,4.8
70684,4.795
70685,4.805
70686,4.83
70687,4.845
70688,4.835
70689,4.845
70690,4.85
70691,4.875
70692,4.89
70693,4.9
70694,4.91
70695,4.915
70696,4.925
70697,4.94
70698,4.95
70699,4.945
70700,4.94
70701,4.955
70702,4.985
70703,4.995
70704,4.975
70705,4.965
70706,4.98
70707,4.985
70708,4.97
70709,4.96
70710,4.96
70711,4.965
70712,4.945
70713,4.93
70714,4.935
70715,4.96
70716,4.95
70717,4.95
70718,4.94
70719,4.945
70720,4.945
70721,4.92
70722,4.925
70723,4.93
70724,4.915
70725,4.915
70726,4.905
70727,4.905
70728,4.89
70729,4.88
70730,4.895
70731,4.91
70732,4.92
70733,4.89
70734,4.88
70735,4.885
70736,4.885
70737,4.905
70738,4.9
70739,4.9
70740,4.91
70741,4.9
70742,4.885
70743,4.89
70744,4.895
70745,4.895
70746,4.88
70747,4.885
70748,4.905
70749,4.9
70750,4.9
70751,4.895
70752,4.9
70753,4.905
70754,4.87
70755,4.855
70756,4.88
70757,4.875
70758,4.88
70759,4.88
70760,4.88
70761,4.885
70762,4.87
70763,4.86
70764,4.86
70765,4.87
70766,4.85
70767,4.845
70768,4.845
70769,4.85
70770,4.84
70771,4.825
70772,4.83
70773,4.85
70774,4.845
70775,4.84
70776,4.835
70777,4.84
70778,4.845
70779,4.83
70780,4.82
70781,4.83
70782,4.83
70783,4.83
70784,4.81
70785,4.815
70786,4.825
70787,4.825
70788,4.815
70789,4.825
70790,4.835
70791,4.82
70792,4.815
70793,4.82
70794,4.835
70795,4.82
70796,4.81
70797,4.825
70798,4.84
70799,4.84
70800,4.835
70801,4.825
70802,4.835
70803,4.84
70804,4.835
70805,4.825
70806,4.835
70807,4.835
70808,4.84
70809,4.83
70810,4.845
70811,4.85
70812,4.86
70813,4.885
70814,4.955
70815,5.14
70816,5.595
70817,5.935
70818,5.685
70819,5.335
70820,5.27
70821,5.31
70822,5.32
70823,5.34
70824,5.36
70825,5.36
70826,5.34
70827,5.325
70828,5.315
70829,5.3
70830,5.265
70831,5.24
70832,5.175
70833,5.045
70834,4.945
70835,4.88
70836,4.775
70837,4.63
70838,4.595
70839,4.64
70840,4.685
70841,4.67
70842,4.645
70843,4.625
70844,4.605
70845,4.615
70846,4.645
70847,4.675
70848,4.715
70849,4.725
70850,4.73
70851,4.725
70852,4.725
70853,4.73
70854,4.725
70855,4.735
70856,4.765
70857,4.78
70858,4.76
70859,4.76
70860,4.775
70861,4.785
70862,4.77
70863,4.75
70864,4.745
70865,4.73
70866,4.725
70867,4.705
70868,4.705
70869,4.7
70870,4.695
70871,4.68
70872,4.67
70873,4.675
70874,4.67
70875,4.665
70876,4.645
70877,4.645
70878,4.64
70879,4.635
70880,4.625
70881,4.64
70882,4.655
70883,4.655
70884,4.655
70885,4.68
70886,4.69
70887,4.69
70888,4.7
70889,4.725
70890,4.755
70891,4.765
70892,4.77
70893,4.805
70894,4.84
70895,4.85
70896,4.865
70897,4.88
70898,4.92
70899,4.93
70900,4.94
70901,4.95
70902,4.965
70903,4.99
70904,4.985
70905,4.975
70906,4.985
70907,4.99
70908,4.975
70909,4.97
70910,4.97
70911,4.97
70912,4.955
70913,4.94
70914,4.94
70915,4.94
70916,4.925
70917,4.91
70918,4.905
70919,4.915
70920,4.91
70921,4.895
70922,4.895
70923,4.895
70924,4.895
70925,4.89
70926,4.875
70927,4.885
70928,4.895
70929,4.885
70930,4.875
70931,4.885
70932,4.88
70933,4.88
70934,4.875
70935,4.885
70936,4.895
70937,4.885
70938,4.87
70939,4.875
70940,4.88
70941,4.88
70942,4.875
70943,4.875
70944,4.875
70945,4.88
70946,4.86
70947,4.875
70948,4.885
70949,4.88
70950,4.87
70951,4.855
70952,4.87
70953,4.875
70954,4.865
70955,4.855
70956,4.86
70957,4.865
70958,4.855
70959,4.85
70960,4.855
70961,4.85
70962,4.86
70963,4.85
70964,4.845
70965,4.855
70966,4.83
70967,4.84
70968,4.84
70969,4.85
70970,4.84
70971,4.835
70972,4.835
70973,4.84
70974,4.84
70975,4.845
70976,4.825
70977,4.84
70978,4.845
70979,4.835
70980,4.825
70981,4.835
70982,4.835
70983,4.825
70984,4.82
70985,4.83
70986,4.84
70987,4.835
70988,4.83
70989,4.83
70990,4.835
70991,4.835
70992,4.82
70993,4.83
70994,4.84
70995,4.845
70996,4.825
70997,4.825
70998,4.845
70999,4.845
71000,4.84
71001,4.835
71002,4.845
71003,4.85
71004,4.845
71005,4.835
71006,4.855
71007,4.865
71008,4.865
71009,4.865
71010,4.875
71011,4.905
71012,4.935
71013,5.01
71014,5.28
71015,5.8
71016,6.035
71017,5.62
71018,5.315
71019,5.315
71020,5.345
71021,5.335
71022,5.36
71023,5.385
71024,5.385
71025,5.38
71026,5.335
71027,5.37
71028,5.37
71029,5.34
71030,5.31
71031,5.265
71032,5.155
71033,5.05
71034,4.98
71035,4.885
71036,4.775
71037,4.71
71038,4.725
71039,4.77
71040,4.79
71041,4.76
71042,4.71
71043,4.685
71044,4.69
71045,4.705
71046,4.715
71047,4.74
71048,4.745
71049,4.745
71050,4.75
71051,4.72
71052,4.72
71053,4.695
71054,4.72
71055,4.745
71056,4.77
71057,4.785
71058,4.78
71059,4.775
71060,4.78
71061,4.775
71062,4.765
71063,4.755
71064,4.755
71065,4.78
71066,4.785
71067,4.78
71068,4.785
71069,4.805
71070,4.805
71071,4.79
71072,4.795
71073,4.815
71074,4.825
71075,4.82
71076,4.81
71077,4.82
71078,4.83
71079,4.81
71080,4.795
71081,4.795
71082,4.8
71083,4.79
71084,4.78
71085,4.78
71086,4.79
71087,4.795
71088,4.78
71089,4.785
71090,4.8
71091,4.8
71092,4.8
71093,4.82
71094,4.86
71095,4.87
71096,4.88
71097,4.885
71098,4.91
71099,4.92
71100,4.925
71101,4.96
71102,4.99
71103,5.0
71104,4.99
71105,4.97
71106,4.97
71107,4.99
71108,4.99
71109,4.98
71110,4.98
71111,4.97
71112,4.975
71113,4.965
71114,4.97
71115,4.96
71116,4.95
71117,4.935
71118,4.935
71119,4.94
71120,4.915
71121,4.895
71122,4.895
71123,4.905
71124,4.91
71125,4.9
71126,4.895
71127,4.91
71128,4.905
71129,4.885
71130,4.875
71131,4.875
71132,4.885
71133,4.86
71134,4.84
71135,4.855
71136,4.88
71137,4.885
71138,4.89
71139,4.895
71140,4.905
71141,4.9
71142,4.895
71143,4.885
71144,4.895
71145,4.89
71146,4.885
71147,4.885
71148,4.88
71149,4.885
71150,4.885
71151,4.87
71152,4.88
71153,4.88
71154,4.86
71155,4.855
71156,4.86
71157,4.88
71158,4.875
71159,4.855
71160,4.845
71161,4.845
71162,4.85
71163,4.84
71164,4.855
71165,4.855
71166,4.83
71167,4.82
71168,4.835
71169,4.86
71170,4.865
71171,4.855
71172,4.855
71173,4.865
71174,4.87
71175,4.86
71176,4.855
71177,4.865
71178,4.855
71179,4.84
71180,4.835
71181,4.835
71182,4.835
71183,4.815
71184,4.825
71185,4.855
71186,4.86
71187,4.85
71188,4.845
71189,4.86
71190,4.875
71191,4.87
71192,4.84
71193,4.825
71194,4.83
71195,4.83
71196,4.825
71197,4.845
71198,4.865
71199,4.88
71200,4.88
71201,4.86
71202,4.88
71203,4.865
71204,4.84
71205,4.84
71206,4.85
71207,4.86
71208,4.85
71209,4.845
71210,4.845
71211,4.85
71212,4.845
71213,4.855
71214,4.89
71215,4.89
71216,4.9
71217,4.895
71218,4.905
71219,4.935
71220,5.0
71221,5.155
71222,5.565
71223,6.05
71224,5.995
71225,5.885
71226,5.37
71227,5.35
71228,5.36
71229,5.35
71230,5.335
71231,5.335
71232,5.345
71233,5.335
71234,5.315
71235,5.31
71236,5.305
71237,5.28
71238,5.235
71239,5.205
71240,5.155
71241,5.08
71242,4.975
71243,4.905
71244,4.805
71245,4.675
71246,4.54
71247,4.495
71248,4.54
71249,4.58
71250,4.59
71251,4.59
71252,4.61
71253,4.615
71254,4.625
71255,4.655
71256,4.705
71257,4.76
71258,4.79
71259,4.78
71260,4.8
71261,4.8
71262,4.78
71263,4.765
71264,4.79
71265,4.8
71266,4.815
71267,4.81
71268,4.83
71269,4.85
71270,4.845
71271,4.845
71272,4.845
71273,4.86
71274,4.86
71275,4.855
71276,4.845
71277,4.855
71278,4.855
71279,4.835
71280,4.825
71281,4.84
71282,4.85
71283,4.84
71284,4.835
71285,4.835
71286,4.85
71287,4.85
71288,4.845
71289,4.85
71290,4.855
71291,4.85
71292,4.855
71293,4.855
71294,4.885
71295,4.885
71296,4.895
71297,4.895
71298,4.92
71299,4.93
71300,4.925
71301,4.92
71302,4.935
71303,4.93
71304,4.94
71305,4.955
71306,4.97
71307,4.98
71308,4.98
71309,4.975
71310,4.985
71311,4.975
71312,4.97
71313,4.975
71314,4.975
71315,5.0
71316,4.99
71317,4.985
71318,4.995
71319,5.015
71320,5.01
71321,4.99
71322,4.995
71323,4.99
71324,4.985
71325,4.98
71326,4.965
71327,4.965
71328,4.965
71329,4.95
71330,4.935
71331,4.945
71332,4.94
71333,4.92
71334,4.91
71335,4.915
71336,4.905
71337,4.895
71338,4.89
71339,4.895
71340,4.895
71341,4.895
71342,4.885
71343,4.88
71344,4.885
71345,4.875
71346,4.875
71347,4.87
71348,4.875
71349,4.875
71350,4.88
71351,4.86
71352,4.87
71353,4.875
71354,4.87
71355,4.86
71356,4.87
71357,4.87
71358,4.86
71359,4.85
71360,4.865
71361,4.865
71362,4.855
71363,4.845
71364,4.85
71365,4.86
71366,4.845
71367,4.845
71368,4.835
71369,4.85
71370,4.85
71371,4.825
71372,4.835
71373,4.845
71374,4.84
71375,4.835
71376,4.82
71377,4.82
71378,4.83
71379,4.82
71380,4.815
71381,4.82
71382,4.825
71383,4.81
71384,4.805
71385,4.825
71386,4.835
71387,4.82
71388,4.81
71389,4.81
71390,4.825
71391,4.805
71392,4.805
71393,4.81
71394,4.835
71395,4.825
71396,4.815
71397,4.815
71398,4.835
71399,4.82
71400,4.825
71401,4.81
71402,4.815
71403,4.815
71404,4.805
71405,4.805
71406,4.82
71407,4.82
71408,4.805
71409,4.8
71410,4.815
71411,4.82
71412,4.815
71413,4.81
71414,4.825
71415,4.83
71416,4.82
71417,4.82
71418,4.82
71419,4.83
71420,4.83
71421,4.82
71422,4.815
71423,4.82
71424,4.835
71425,4.825
71426,4.815
71427,4.825
71428,4.825
71429,4.825
71430,4.825
71431,4.84
71432,4.85
71433,4.845
71434,4.84
71435,4.85
71436,4.865
71437,4.86
71438,4.86
71439,4.89
71440,4.955
71441,5.025
71442,5.295
71443,5.83
71444,6.025
71445,5.65
71446,5.34
71447,5.31
71448,5.33
71449,5.335
71450,5.335
71451,5.35
71452,5.365
71453,5.365
71454,5.35
71455,5.34
71456,5.355
71457,5.35
71458,5.32
71459,5.295
71460,5.255
71461,5.165
71462,5.06
71463,4.985
71464,4.885
71465,4.755
71466,4.655
71467,4.65
71468,4.69
71469,4.725
71470,4.715
71471,4.685
71472,4.665
71473,4.67
71474,4.69
71475,4.7
71476,4.73
71477,4.75
71478,4.765
71479,4.755
71480,4.74
71481,4.735
71482,4.73
71483,4.71
71484,4.71
71485,4.75
71486,4.76
71487,4.755
71488,4.755
71489,4.76
71490,4.765
71491,4.78
71492,4.765
71493,4.765
71494,4.775
71495,4.78
71496,4.765
71497,4.775
71498,4.78
71499,4.77
71500,4.765
71501,4.755
71502,4.775
71503,4.78
71504,4.76
71505,4.76
71506,4.77
71507,4.775
71508,4.765
71509,4.77
71510,4.775
71511,4.785
71512,4.775
71513,4.77
71514,4.8
71515,4.805
71516,4.81
71517,4.81
71518,4.82
71519,4.845
71520,4.86
71521,4.865
71522,4.87
71523,4.9
71524,4.92
71525,4.925
71526,4.94
71527,4.975
71528,4.985
71529,4.98
71530,4.995
71531,5.015
71532,5.04
71533,5.03
71534,5.035
71535,5.04
71536,5.06
71537,5.05
71538,5.045
71539,5.04
71540,5.05
71541,5.035
71542,5.025
71543,5.025
71544,5.03
71545,5.025
71546,5.0
71547,4.99
71548,4.99
71549,4.975
71550,4.965
71551,4.94
71552,4.945
71553,4.93
71554,4.915
71555,4.92
71556,4.945
71557,4.94
71558,4.93
71559,4.92
71560,4.92
71561,4.925
71562,4.92
71563,4.935
71564,4.955
71565,4.96
71566,4.95
71567,4.94
71568,4.93
71569,4.955
71570,4.945
71571,4.93
71572,4.925
71573,4.92
71574,4.895
71575,4.885
71576,4.86
71577,4.87
71578,4.88
71579,4.875
71580,4.87
71581,4.875
71582,4.87
71583,4.86
71584,4.84
71585,4.855
71586,4.865
71587,4.86
71588,4.85
71589,4.84
71590,4.85
71591,4.84
71592,4.83
71593,4.825
71594,4.84
71595,4.845
71596,4.83
71597,4.825
71598,4.83
71599,4.83
71600,4.815
71601,4.815
71602,4.83
71603,4.825
71604,4.8
71605,4.8
71606,4.82
71607,4.825
71608,4.815
71609,4.8
71610,4.8
71611,4.8
71612,4.795
71613,4.795
71614,4.81
71615,4.825
71616,4.815
71617,4.805
71618,4.795
71619,4.815
71620,4.8
71621,4.8
71622,4.795
71623,4.815
71624,4.82
71625,4.82
71626,4.81
71627,4.825
71628,4.825
71629,4.815
71630,4.795
71631,4.805
71632,4.815
71633,4.8
71634,4.805
71635,4.825
71636,4.84
71637,4.82
71638,4.81
71639,4.81
71640,4.815
71641,4.825
71642,4.815
71643,4.82
71644,4.845
71645,4.855
71646,4.845
71647,4.845
71648,4.86
71649,4.86
71650,4.87
71651,4.885
71652,4.965
71653,5.08
71654,5.44
71655,5.92
71656,5.79
71657,5.37
71658,5.27
71659,5.31
71660,5.345
71661,5.34
71662,5.315
71663,5.335
71664,5.36
71665,5.33
71666,5.295
71667,5.295
71668,5.305
71669,5.285
71670,5.27
71671,5.245
71672,5.19
71673,5.12
71674,5.045
71675,5.01
71676,4.785
71677,4.765
71678,4.785
71679,4.805
71680,4.795
71681,4.775
71682,4.735
71683,4.69
71684,4.685
71685,4.72
71686,4.73
71687,4.715
71688,4.695
71689,4.715
71690,4.735
71691,4.735
71692,4.72
71693,4.705
71694,4.71
71695,4.72
71696,4.73
71697,4.73
71698,4.745
71699,4.75
71700,4.755
71701,4.745
71702,4.755
71703,4.755
71704,4.745
71705,4.73
71706,4.75
71707,4.77
71708,4.755
71709,4.73
71710,4.735
71711,4.76
71712,4.77
71713,4.76
71714,4.765
71715,4.775
71716,4.76
71717,4.755
71718,4.785
71719,4.82
71720,4.815
71721,4.795
71722,4.775
71723,4.8
71724,4.815
71725,4.825
71726,4.835
71727,4.85
71728,4.84
71729,4.85
71730,4.895
71731,4.935
71732,4.955
71733,4.945
71734,4.94
71735,4.945
71736,4.965
71737,4.96
71738,4.975
71739,5.005
71740,5.025
71741,5.02
71742,5.0
71743,5.01
71744,5.035
71745,5.025
71746,5.02
71747,5.01
71748,5.03
71749,5.02
71750,5.015
71751,4.985
71752,4.995
71753,4.99
71754,4.96
71755,4.945
71756,4.965
71757,4.975
71758,4.97
71759,4.945
71760,4.955
71761,4.95
71762,4.945
71763,4.935
71764,4.945
71765,4.94
71766,4.94
71767,4.925
71768,4.915
71769,4.915
71770,4.935
71771,4.93
71772,4.935
71773,4.93
71774,4.925
71775,4.92
71776,4.93
71777,4.94
71778,4.95
71779,4.935
71780,4.92
71781,4.925
71782,4.93
71783,4.9
71784,4.905
71785,4.915
71786,4.92
71787,4.915
71788,4.905
71789,4.91
71790,4.915
71791,4.91
71792,4.9
71793,4.895
71794,4.91
71795,4.895
71796,4.885
71797,4.89
71798,4.9
71799,4.88
71800,4.885
71801,4.875
71802,4.87
71803,4.875
71804,4.86
71805,4.855
71806,4.875
71807,4.89
71808,4.895
71809,4.89
71810,4.91
71811,4.91
71812,4.905
71813,4.905
71814,4.925
71815,4.935
71816,4.915
71817,4.905
71818,4.92
71819,4.92
71820,4.905
71821,4.875
71822,4.855
71823,4.855
71824,4.845
71825,4.845
71826,4.83
71827,4.84
71828,4.85
71829,4.835
71830,4.83
71831,4.85
71832,4.855
71833,4.835
71834,4.825
71835,4.835
71836,4.84
71837,4.82
71838,4.82
71839,4.825
71840,4.845
71841,4.835
71842,4.83
71843,4.835
71844,4.845
71845,4.845
71846,4.82
71847,4.84
71848,4.85
71849,4.845
71850,4.85
71851,4.85
71852,4.86
71853,4.88
71854,4.9
71855,4.95
71856,5.09
71857,5.475
71858,5.96
71859,5.805
71860,5.38
71861,5.265
71862,5.305
71863,5.335
71864,5.365
71865,5.415
71866,5.435
71867,5.445
71868,5.465
71869,5.465
71870,5.48
71871,5.495
71872,5.49
71873,5.485
71874,5.45
71875,5.43
71876,5.27
71877,5.2
71878,5.105
71879,4.95
71880,4.81
71881,4.78
71882,4.8
71883,4.815
71884,4.81
71885,4.795
71886,4.765
71887,4.72
71888,4.695
71889,4.71
71890,4.73
71891,4.715
71892,4.71
71893,4.715
71894,4.725
71895,4.72
71896,4.705
71897,4.685
71898,4.685
71899,4.685
71900,4.69
71901,4.705
71902,4.72
71903,4.725
71904,4.715
71905,4.715
71906,4.725
71907,4.715
71908,4.715
71909,4.715
71910,4.715
71911,4.715
71912,4.71
71913,4.7
71914,4.695
71915,4.71
71916,4.69
71917,4.685
71918,4.685
71919,4.695
71920,4.695
71921,4.69
71922,4.695
71923,4.7
71924,4.71
71925,4.705
71926,4.705
71927,4.72
71928,4.73
71929,4.75
71930,4.745
71931,4.77
71932,4.79
71933,4.795
71934,4.8
71935,4.82
71936,4.86
71937,4.865
71938,4.87
71939,4.895
71940,4.92
71941,4.93
71942,4.93
71943,4.945
71944,4.96
71945,4.965
71946,4.965
71947,4.975
71948,4.985
71949,4.985
71950,4.99
71951,4.97
71952,4.985
71953,4.98
71954,4.96
71955,4.945
71956,4.96
71957,4.965
71958,4.95
71959,4.935
71960,4.945
71961,4.95
71962,4.93
71963,4.915
71964,4.91
71965,4.925
71966,4.92
71967,4.91
71968,4.905
71969,4.925
71970,4.92
71971,4.905
71972,4.905
71973,4.92
71974,4.925
71975,4.92
71976,4.9
71977,4.915
71978,4.92
71979,4.92
71980,4.905
71981,4.925
71982,4.915
71983,4.92
71984,4.91
71985,4.915
71986,4.915
71987,4.915
71988,4.91
71989,4.91
71990,4.92
71991,4.905
71992,4.895
71993,4.915
71994,4.92
71995,4.91
71996,4.89
71997,4.895
71998,4.91
71999,4.9
72000,4.89
72001,4.895
72002,4.905
72003,4.905
72004,4.89
72005,4.88
72006,4.89
72007,4.895
72008,4.885
72009,4.88
72010,4.88
72011,4.885
72012,4.88
72013,4.87
72014,4.875
72015,4.885
72016,4.875
72017,4.865
72018,4.875
72019,4.875
72020,4.875
72021,4.86
72022,4.87
72023,4.87
72024,4.875
72025,4.87
72026,4.865
72027,4.875
72028,4.87
72029,4.865
72030,4.855
72031,4.87
72032,4.875
72033,4.86
72034,4.845
72035,4.865
72036,4.87
72037,4.88
72038,4.865
72039,4.87
72040,4.88
72041,4.86
72042,4.845
72043,4.86
72044,4.875
72045,4.885
72046,4.89
72047,4.9
72048,4.915
72049,4.915
72050,4.915
72051,4.935
72052,4.96
72053,4.965
72054,4.97
72055,5.005
72056,5.09
72057,5.315
72058,5.845
72059,6.1
72060,5.705
72061,5.39
72062,5.35
72063,5.385
72064,5.39
72065,5.41
72066,5.42
72067,5.42
72068,5.42
72069,5.415
72070,5.425
72071,5.46
72072,5.465
72073,5.48
72074,5.445
72075,5.425
72076,5.32
72077,5.27
72078,5.185
72079,5.045
72080,4.94
72081,4.915
72082,4.945
72083,4.96
72084,4.93
72085,4.89
72086,4.835
72087,4.79
72088,4.755
72089,4.765
72090,4.775
72091,4.765
72092,4.75
72093,4.74
72094,4.755
72095,4.735
72096,4.705
72097,4.69
72098,4.685
72099,4.69
72100,4.685
72101,4.69
72102,4.705
72103,4.71
72104,4.71
72105,4.725
72106,4.74
72107,4.75
72108,4.76
72109,4.745
72110,4.745
72111,4.75
72112,4.735
72113,4.74
72114,4.76
72115,4.775
72116,4.77
72117,4.775
72118,4.77
72119,4.775
72120,4.775
72121,4.77
72122,4.775
72123,4.805
72124,4.795
72125,4.79
72126,4.785
72127,4.815
72128,4.845
72129,4.845
72130,4.845
72131,4.865
72132,4.88
72133,4.885
72134,4.905
72135,4.925
72136,4.935
72137,4.935
72138,4.945
72139,4.97
72140,4.985
72141,4.975
72142,4.975
72143,5.0
72144,5.02
72145,5.0
72146,4.99
72147,5.005
72148,5.015
72149,5.005
72150,4.995
72151,4.97
72152,4.975
72153,4.975
72154,4.965
72155,4.97
72156,4.975
72157,4.965
72158,4.95
72159,4.935
72160,4.95
72161,4.965
72162,4.955
72163,4.94
72164,4.93
72165,4.925
72166,4.91
72167,4.89
72168,4.915
72169,4.925
72170,4.925
72171,4.915
72172,4.92
72173,4.935
72174,4.93
72175,4.93
72176,4.91
72177,4.935
72178,4.925
72179,4.93
72180,4.925
72181,4.93
72182,4.935
72183,4.915
72184,4.9
72185,4.93
72186,4.945
72187,4.93
72188,4.93
72189,4.93
72190,4.94
72191,4.91
72192,4.905
72193,4.9
72194,4.91
72195,4.905
72196,4.89
72197,4.885
72198,4.895
72199,4.9
72200,4.905
72201,4.91
72202,4.91
72203,4.895
72204,4.89
72205,4.88
72206,4.885
72207,4.89
72208,4.9
72209,4.895
72210,4.885
72211,4.865
72212,4.855
72213,4.85
72214,4.88
72215,4.895
72216,4.89
72217,4.875
72218,4.875
72219,4.89
72220,4.875
72221,4.87
72222,4.88
72223,4.89
72224,4.895
72225,4.885
72226,4.865
72227,4.875
72228,4.87
72229,4.88
72230,4.86
72231,4.855
72232,4.865
72233,4.845
72234,4.855
72235,4.875
72236,4.89
72237,4.865
72238,4.86
72239,4.865
72240,4.885
72241,4.88
72242,4.885
72243,4.885
72244,4.885
72245,4.875
72246,4.85
72247,4.86
72248,4.875
72249,4.885
72250,4.895
72251,4.9
72252,4.9
72253,4.88
72254,4.865
72255,4.88
72256,4.925
72257,4.965
72258,5.01
72259,5.125
72260,5.51
72261,6.04
72262,6.055
72263,5.59
72264,5.35
72265,5.355
72266,5.385
72267,5.375
72268,5.385
72269,5.415
72270,5.42
72271,5.38
72272,5.345
72273,5.325
72274,5.34
72275,5.335
72276,5.34
72277,5.35
72278,5.255
72279,5.105
72280,5.01
72281,4.95
72282,4.835
72283,4.73
72284,4.685
72285,4.72
72286,4.745
72287,4.725
72288,4.695
72289,4.68
72290,4.68
