,value
68280,4.83
68281,4.845
68282,4.85
68283,4.84
68284,4.83
68285,4.835
68286,4.84
68287,4.85
68288,4.86
68289,4.865
68290,4.85
68291,4.845
68292,4.84
68293,4.84
68294,4.855
68295,4.865
68296,4.86
68297,4.855
68298,4.87
68299,4.87
68300,4.865
68301,4.86
68302,4.86
68303,4.855
68304,4.855
68305,4.85
68306,4.855
68307,4.86
68308,4.855
68309,4.85
68310,4.87
68311,4.875
68312,4.88
68313,4.875
68314,4.875
68315,4.865
68316,4.875
68317,4.88
68318,4.86
68319,4.855
68320,4.835
68321,4.845
68322,4.865
68323,4.875
68324,4.885
68325,4.87
68326,4.855
68327,4.845
68328,4.855
68329,4.87
68330,4.875
68331,4.875
68332,4.875
68333,4.865
68334,4.87
68335,4.885
68336,4.87
68337,4.875
68338,4.855
68339,4.85
68340,4.87
68341,4.875
68342,4.875
68343,4.86
68344,4.86
68345,4.86
68346,4.88
68347,4.865
68348,4.875
68349,4.87
68350,4.87
68351,4.855
68352,4.865
68353,4.89
68354,4.89
68355,4.905
68356,4.895
68357,4.885
68358,4.88
68359,4.895
68360,4.885
68361,4.885
68362,4.88
68363,4.875
68364,4.895
68365,4.92
68366,4.92
68367,4.93
68368,4.94
68369,4.94
68370,4.95
68371,4.955
68372,4.96
68373,4.955
68374,4.97
68375,4.995
68376,5.025
68377,5.04
68378,5.05
68379,5.055
68380,5.055
68381,5.055
68382,5.07
68383,5.085
68384,5.085
68385,5.095
68386,5.1
68387,5.095
68388,5.105
68389,5.095
68390,5.06
68391,5.0
68392,4.97
68393,4.925
68394,4.91
68395,4.875
68396,4.845
68397,4.835
68398,4.81
68399,4.82
68400,4.835
68401,4.83
68402,4.845
68403,4.835
68404,4.825
68405,4.825
68406,4.845
68407,4.855
68408,4.86
68409,4.845
68410,4.83
68411,4.825
68412,4.835
68413,4.855
68414,4.845
68415,4.845
68416,4.83
68417,4.84
68418,4.845
68419,4.85
68420,4.845
68421,4.84
68422,4.85
68423,4.835
68424,4.825
68425,4.855
68426,4.85
68427,4.85
68428,4.85
68429,4.85
68430,4.86
68431,4.86
68432,4.87
68433,4.88
68434,4.87
68435,4.88
68436,4.925
68437,5.015
68438,5.085
68439,5.185
68440,5.29
68441,5.4
68442,5.47
68443,5.46
68444,5.435
68445,5.445
68446,5.495
68447,5.515
68448,5.555
68449,5.585
68450,5.605
68451,5.62
68452,5.645
68453,5.66
68454,5.65
68455,5.6
68456,5.475
68457,5.295
68458,5.105
68459,4.945
68460,4.82
68461,4.7
68462,4.585
68463,4.475
68464,4.425
68465,4.455
68466,4.52
68467,4.585
68468,4.615
68469,4.645
68470,4.665
68471,4.69
68472,4.715
68473,4.745
68474,4.745
68475,4.745
68476,4.735
68477,4.74
68478,4.76
68479,4.765
68480,4.765
68481,4.755
68482,4.745
68483,4.735
68484,4.745
68485,4.75
68486,4.74
68487,4.75
68488,4.725
68489,4.715
68490,4.735
68491,4.745
68492,4.745
68493,4.725
68494,4.715
68495,4.705
68496,4.73
68497,4.735
68498,4.735
68499,4.725
68500,4.715
68501,4.715
68502,4.735
68503,4.755
68504,4.75
68505,4.74
68506,4.72
68507,4.725
68508,4.73
68509,4.73
68510,4.73
68511,4.725
68512,4.71
68513,4.71
68514,4.72
68515,4.735
68516,4.74
68517,4.735
68518,4.74
68519,4.725
68520,4.74
68521,4.745
68522,4.74
68523,4.75
68524,4.735
68525,4.735
68526,4.75
68527,4.76
68528,4.765
68529,4.77
68530,4.765
68531,4.765
68532,4.775
68533,4.785
68534,4.795
68535,4.79
68536,4.795
68537,4.795
68538,4.8
68539,4.82
68540,4.83
68541,4.815
68542,4.815
68543,4.81
68544,4.83
68545,4.85
68546,4.85
68547,4.855
68548,4.855
68549,4.855
68550,4.88
68551,4.885
68552,4.885
68553,4.89
68554,4.89
68555,4.895
68556,4.9
68557,4.92
68558,4.93
68559,4.915
68560,4.9
68561,4.905
68562,4.915
68563,4.925
68564,4.94
68565,4.925
68566,4.92
68567,4.915
68568,4.91
68569,4.935
68570,4.945
68571,4.925
68572,4.92
68573,4.925
68574,4.93
68575,4.945
68576,4.93
68577,4.925
68578,4.925
68579,4.92
68580,4.915
68581,4.925
68582,4.94
68583,4.92
68584,4.91
68585,4.915
68586,4.92
68587,4.925
68588,4.92
68589,4.92
68590,4.91
68591,4.9
68592,4.895
68593,4.91
68594,4.91
68595,4.9
68596,4.89
68597,4.88
68598,4.89
68599,4.895
68600,4.89
68601,4.895
68602,4.87
68603,4.865
68604,4.88
68605,4.895
68606,4.885
68607,4.87
68608,4.84
68609,4.825
68610,4.825
68611,4.835
68612,4.84
68613,4.845
68614,4.825
68615,4.825
68616,4.82
68617,4.835
68618,4.825
68619,4.825
68620,4.815
68621,4.815
68622,4.82
68623,4.83
68624,4.83
68625,4.825
68626,4.825
68627,4.815
68628,4.83
68629,4.825
68630,4.84
68631,4.825
68632,4.815
68633,4.82
68634,4.835
68635,4.84
68636,4.83
68637,4.835
68638,4.835
68639,4.83
68640,4.835
68641,4.84
68642,4.835
68643,4.84
68644,4.835
68645,4.835
68646,4.845
68647,4.85
68648,4.865
68649,4.865
68650,4.84
68651,4.85
68652,4.855
68653,4.87
68654,4.87
68655,4.875
68656,4.855
68657,4.86
68658,4.865
68659,4.865
68660,4.87
68661,4.86
68662,4.86
68663,4.865
68664,4.885
68665,4.885
68666,4.87
68667,4.87
68668,4.87
68669,4.875
68670,4.875
68671,4.905
68672,4.895
68673,4.87
68674,4.865
68675,4.86
68676,4.875
68677,4.89
68678,4.905
68679,4.9
68680,4.885
68681,4.875
68682,4.89
68683,4.9
68684,4.905
68685,4.9
68686,4.88
68687,4.875
68688,4.905
68689,4.91
68690,4.9
68691,4.895
68692,4.895
68693,4.885
68694,4.89
68695,4.9
68696,4.91
68697,4.905
68698,4.905
68699,4.895
68700,4.905
68701,4.905
68702,4.915
68703,4.905
68704,4.9
68705,4.9
68706,4.91
68707,4.925
68708,4.925
68709,4.925
68710,4.91
68711,4.915
68712,4.935
68713,4.94
68714,4.94
68715,4.94
68716,4.955
68717,4.955
68718,4.98
68719,5.005
68720,5.01
68721,5.015
68722,5.03
68723,5.035
68724,5.055
68725,5.075
68726,5.08
68727,5.095
68728,5.09
68729,5.085
68730,5.11
68731,5.135
68732,5.155
68733,5.145
68734,5.15
68735,5.145
68736,5.125
68737,5.105
68738,5.06
68739,5.01
68740,4.975
68741,4.94
68742,4.92
68743,4.895
68744,4.86
68745,4.85
68746,4.855
68747,4.855
68748,4.875
68749,4.88
68750,4.87
68751,4.87
68752,4.87
68753,4.865
68754,4.88
68755,4.875
68756,4.89
68757,4.88
68758,4.88
68759,4.86
68760,4.86
68761,4.865
68762,4.885
68763,4.88
68764,4.865
68765,4.86
68766,4.86
68767,4.88
68768,4.875
68769,4.875
68770,4.87
68771,4.87
68772,4.875
68773,4.885
68774,4.9
68775,4.9
68776,4.87
68777,4.88
68778,4.87
68779,4.9
68780,4.895
68781,4.885
68782,4.9
68783,4.945
68784,4.99
68785,5.115
68786,5.19
68787,5.305
68788,5.41
68789,5.475
68790,5.49
68791,5.465
68792,5.45
68793,5.48
68794,5.53
68795,5.54
68796,5.58
68797,5.6
68798,5.6
68799,5.59
68800,5.61
68801,5.62
68802,5.61
68803,5.595
68804,5.5
68805,5.315
68806,5.145
68807,4.995
68808,4.905
68809,4.8
68810,4.67
68811,4.55
68812,4.46
68813,4.425
68814,4.43
68815,4.49
68816,4.545
68817,4.57
68818,4.58
68819,4.61
68820,4.665
68821,4.715
68822,4.745
68823,4.77
68824,4.77
68825,4.765
68826,4.78
68827,4.78
68828,4.77
68829,4.77
68830,4.765
68831,4.765
68832,4.77
68833,4.785
68834,4.78
68835,4.775
68836,4.76
68837,4.77
68838,4.77
68839,4.78
68840,4.76
68841,4.76
68842,4.78
68843,4.78
68844,4.785
68845,4.78
68846,4.765
68847,4.755
68848,4.755
68849,4.745
68850,4.755
68851,4.76
68852,4.77
68853,4.75
68854,4.74
68855,4.75
68856,4.75
68857,4.76
68858,4.765
68859,4.76
68860,4.75
68861,4.74
68862,4.76
68863,4.775
68864,4.775
68865,4.765
68866,4.74
68867,4.745
68868,4.755
68869,4.765
68870,4.77
68871,4.77
68872,4.77
68873,4.765
68874,4.775
68875,4.79
68876,4.785
68877,4.775
68878,4.765
68879,4.78
68880,4.785
68881,4.795
68882,4.805
68883,4.795
68884,4.79
68885,4.785
68886,4.8
68887,4.835
68888,4.82
68889,4.825
68890,4.815
68891,4.815
68892,4.825
68893,4.84
68894,4.845
68895,4.84
68896,4.835
68897,4.83
68898,4.845
68899,4.865
68900,4.88
68901,4.88
68902,4.865
68903,4.86
68904,4.87
68905,4.88
68906,4.895
68907,4.885
68908,4.895
68909,4.895
68910,4.91
68911,4.915
68912,4.935
68913,4.94
68914,4.925
68915,4.925
68916,4.93
68917,4.945
68918,4.945
68919,4.94
68920,4.94
68921,4.92
68922,4.94
68923,4.95
68924,4.945
68925,4.935
68926,4.925
68927,4.925
68928,4.95
68929,4.96
68930,4.935
68931,4.93
68932,4.93
68933,4.935
68934,4.94
68935,4.95
68936,4.935
68937,4.925
68938,4.91
68939,4.91
68940,4.92
68941,4.92
68942,4.935
68943,4.925
68944,4.91
68945,4.905
68946,4.925
68947,4.945
68948,4.935
68949,4.93
68950,4.91
68951,4.895
68952,4.895
68953,4.91
68954,4.905
68955,4.885
68956,4.875
68957,4.87
68958,4.88
68959,4.87
68960,4.885
68961,4.89
68962,4.88
68963,4.885
68964,4.875
68965,4.87
68966,4.875
68967,4.84
68968,4.855
68969,4.835
68970,4.845
68971,4.85
68972,4.835
68973,4.83
68974,4.82
68975,4.815
68976,4.82
68977,4.82
68978,4.835
68979,4.82
68980,4.815
68981,4.795
68982,4.8
68983,4.81
68984,4.81
68985,4.8
68986,4.795
68987,4.79
68988,4.795
68989,4.805
68990,4.8
68991,4.795
68992,4.785
68993,4.8
68994,4.81
68995,4.815
68996,4.805
68997,4.8
68998,4.8
68999,4.8
69000,4.81
69001,4.82
69002,4.81
69003,4.805
69004,4.805
69005,4.8
69006,4.81
69007,4.825
69008,4.81
69009,4.82
69010,4.795
69011,4.805
69012,4.805
69013,4.83
69014,4.825
69015,4.805
69016,4.815
69017,4.81
69018,4.825
69019,4.85
69020,4.85
69021,4.835
69022,4.825
69023,4.815
69024,4.825
69025,4.855
69026,4.84
69027,4.85
69028,4.845
69029,4.85
69030,4.86
69031,4.86
69032,4.86
69033,4.84
69034,4.84
69035,4.835
69036,4.85
69037,4.855
69038,4.845
69039,4.835
69040,4.84
69041,4.835
69042,4.845
69043,4.86
69044,4.865
69045,4.855
69046,4.84
69047,4.85
69048,4.865
69049,4.875
69050,4.885
69051,4.87
69052,4.865
69053,4.855
69054,4.855
69055,4.855
69056,4.86
69057,4.865
69058,4.87
69059,4.855
69060,4.87
69061,4.88
69062,4.865
69063,4.87
69064,4.86
69065,4.88
69066,4.885
69067,4.885
69068,4.86
69069,4.855
69070,4.865
69071,4.865
69072,4.875
69073,4.895
69074,4.89
69075,4.87
69076,4.88
69077,4.89
69078,4.895
69079,4.89
69080,4.88
69081,4.875
69082,4.885
69083,4.895
69084,4.915
69085,4.935
69086,4.93
69087,4.95
69088,4.955
69089,4.935
69090,4.94
69091,4.965
69092,4.96
69093,4.975
69094,4.985
69095,4.995
69096,5.015
69097,5.035
69098,5.035
69099,5.05
69100,5.06
69101,5.07
69102,5.08
69103,5.09
69104,5.105
69105,5.115
69106,5.125
69107,5.125
69108,5.15
69109,5.16
69110,5.125
69111,5.07
69112,5.02
69113,4.99
69114,4.96
69115,4.925
69116,4.885
69117,4.85
69118,4.825
69119,4.805
69120,4.825
69121,4.845
69122,4.855
69123,4.85
69124,4.83
69125,4.835
69126,4.86
69127,4.885
69128,4.87
69129,4.845
69130,4.85
69131,4.84
69132,4.845
69133,4.855
69134,4.845
69135,4.845
69136,4.845
69137,4.85
69138,4.86
69139,4.87
69140,4.86
69141,4.86
69142,4.865
69143,4.855
69144,4.86
69145,4.865
69146,4.855
69147,4.855
69148,4.85
69149,4.865
69150,4.865
69151,4.88
69152,4.875
69153,4.87
69154,4.875
69155,4.86
69156,4.905
69157,4.94
69158,4.995
69159,5.08
69160,5.17
69161,5.29
69162,5.41
69163,5.505
69164,5.5
69165,5.455
69166,5.44
69167,5.48
69168,5.54
69169,5.59
69170,5.6
69171,5.62
69172,5.605
69173,5.625
69174,5.68
69175,5.69
69176,5.67
69177,5.59
69178,5.47
69179,5.3
69180,5.15
69181,5.01
69182,4.875
69183,4.745
69184,4.62
69185,4.515
69186,4.445
69187,4.42
69188,4.45
69189,4.505
69190,4.57
69191,4.59
69192,4.61
69193,4.62
69194,4.66
69195,4.7
69196,4.725
69197,4.75
69198,4.755
69199,4.775
69200,4.78
69201,4.77
69202,4.755
69203,4.75
69204,4.77
69205,4.78
69206,4.78
69207,4.77
69208,4.765
69209,4.76
69210,4.765
69211,4.775
69212,4.77
69213,4.765
69214,4.735
69215,4.74
69216,4.745
69217,4.745
69218,4.74
69219,4.74
69220,4.75
69221,4.75
69222,4.755
69223,4.77
69224,4.765
69225,4.745
69226,4.735
69227,4.735
69228,4.775
69229,4.765
69230,4.755
69231,4.755
69232,4.74
69233,4.74
69234,4.73
69235,4.75
69236,4.755
69237,4.75
69238,4.74
69239,4.725
69240,4.75
69241,4.765
69242,4.755
69243,4.76
69244,4.755
69245,4.755
69246,4.755
69247,4.77
69248,4.76
69249,4.755
69250,4.75
69251,4.76
69252,4.765
69253,4.775
69254,4.78
69255,4.755
69256,4.77
69257,4.77
69258,4.785
69259,4.81
69260,4.795
69261,4.805
69262,4.785
69263,4.78
69264,4.8
69265,4.815
69266,4.835
69267,4.825
69268,4.82
69269,4.835
69270,4.835
69271,4.855
69272,4.855
69273,4.845
69274,4.835
69275,4.835
69276,4.85
69277,4.885
69278,4.895
69279,4.915
69280,4.905
69281,4.9
69282,4.905
69283,4.92
69284,4.915
69285,4.91
69286,4.91
69287,4.915
69288,4.935
69289,4.94
69290,4.95
69291,4.94
69292,4.94
69293,4.935
69294,4.95
69295,4.95
69296,4.945
69297,4.945
69298,4.945
69299,4.935
69300,4.945
69301,4.96
69302,4.97
69303,4.955
69304,4.96
69305,4.96
69306,4.965
69307,4.97
69308,4.98
69309,4.955
69310,4.96
69311,4.945
69312,4.965
69313,4.97
69314,4.97
69315,4.96
69316,4.955
69317,4.95
69318,4.945
69319,4.97
69320,4.965
69321,4.96
69322,4.94
69323,4.95
69324,4.94
69325,4.955
69326,4.945
69327,4.95
69328,4.935
69329,4.935
69330,4.95
69331,4.955
69332,4.945
69333,4.93
69334,4.925
69335,4.92
69336,4.93
69337,4.94
69338,4.935
69339,4.925
69340,4.91
69341,4.91
69342,4.905
69343,4.925
69344,4.93
69345,4.92
69346,4.915
69347,4.915
69348,4.925
69349,4.93
69350,4.91
69351,4.895
69352,4.9
69353,4.89
69354,4.9
69355,4.905
69356,4.9
69357,4.895
69358,4.885
69359,4.89
69360,4.89
69361,4.9
69362,4.91
69363,4.895
69364,4.89
69365,4.885
69366,4.88
69367,4.885
69368,4.895
69369,4.885
69370,4.875
69371,4.89
69372,4.9
69373,4.91
69374,4.905
69375,4.895
69376,4.88
69377,4.89
69378,4.905
69379,4.915
69380,4.915
69381,4.9
69382,4.91
69383,4.905
69384,4.91
69385,4.92
69386,4.925
69387,4.925
69388,4.905
69389,4.905
69390,4.91
69391,4.935
69392,4.92
69393,4.92
69394,4.925
69395,4.92
69396,4.93
69397,4.935
69398,4.925
69399,4.915
69400,4.905
69401,4.91
69402,4.93
69403,4.94
69404,4.945
69405,4.93
69406,4.94
69407,4.94
69408,4.945
69409,4.955
69410,4.97
69411,4.96
69412,4.945
69413,4.96
69414,4.955
69415,4.97
69416,4.955
69417,4.95
69418,4.95
69419,4.95
69420,4.965
69421,4.97
69422,4.975
69423,4.965
69424,4.965
69425,4.965
69426,4.97
69427,4.975
69428,4.985
69429,4.97
69430,4.965
69431,4.955
69432,4.98
69433,4.98
69434,4.98
69435,4.975
69436,4.97
69437,4.98
69438,4.99
69439,5.015
69440,5.025
69441,5.025
69442,5.02
69443,5.03
69444,5.055
69445,5.06
69446,5.05
69447,5.065
69448,5.065
69449,5.065
69450,5.085
69451,5.12
69452,5.15
69453,5.155
69454,5.15
69455,5.155
69456,5.18
69457,5.195
69458,5.195
69459,5.195
69460,5.195
69461,5.205
69462,5.235
69463,5.255
69464,5.265
69465,5.24
69466,5.21
69467,5.16
69468,5.12
69469,5.095
69470,5.07
69471,5.025
69472,4.98
69473,4.95
69474,4.955
69475,4.97
69476,4.965
69477,4.97
69478,4.945
69479,4.94
69480,4.97
69481,4.98
69482,4.97
69483,4.97
69484,4.96
69485,4.975
69486,4.97
69487,4.97
69488,4.96
69489,4.96
69490,4.96
69491,4.96
69492,4.96
69493,4.98
69494,4.99
69495,4.975
69496,4.965
69497,4.96
69498,4.98
69499,5.0
69500,4.995
69501,4.99
69502,4.975
69503,4.975
69504,4.975
69505,4.985
69506,4.98
69507,4.97
69508,4.98
69509,4.98
69510,4.985
69511,4.99
69512,5.015
69513,5.065
69514,5.135
69515,5.23
69516,5.345
69517,5.47
69518,5.57
69519,5.595
69520,5.545
69521,5.535
69522,5.575
69523,5.62
69524,5.645
69525,5.67
69526,5.66
69527,5.675
69528,5.68
69529,5.715
69530,5.725
69531,5.7
69532,5.62
69533,5.465
69534,5.28
69535,5.145
69536,5.005
69537,4.88
69538,4.775
69539,4.66
69540,4.59
69541,4.545
69542,4.54
69543,4.595
69544,4.625
69545,4.67
69546,4.715
69547,4.735
69548,4.765
69549,4.79
69550,4.81
69551,4.835
69552,4.855
69553,4.88
69554,4.875
69555,4.87
69556,4.86
69557,4.855
69558,4.865
69559,4.89
69560,4.9
69561,4.895
69562,4.88
69563,4.875
69564,4.87
69565,4.885
69566,4.865
69567,4.86
69568,4.855
69569,4.855
69570,4.865
69571,4.87
69572,4.875
69573,4.855
69574,4.855
69575,4.845
69576,4.855
69577,4.865
69578,4.87
69579,4.86
69580,4.85
69581,4.86
69582,4.855
69583,4.855
69584,4.85
69585,4.84
69586,4.845
69587,4.855
69588,4.86
69589,4.855
69590,4.85
69591,4.84
69592,4.825
69593,4.85
69594,4.85
69595,4.86
69596,4.85
69597,4.85
69598,4.85
69599,4.845
69600,4.865
69601,4.87
69602,4.875
69603,4.865
69604,4.855
69605,4.855
69606,4.865
69607,4.88
69608,4.87
69609,4.86
69610,4.87
69611,4.87
69612,4.885
69613,4.9
69614,4.895
69615,4.885
69616,4.88
69617,4.88
69618,4.895
69619,4.91
69620,4.905
69621,4.915
69622,4.905
69623,4.91
69624,4.905
69625,4.93
69626,4.935
69627,4.93
69628,4.915
69629,4.925
69630,4.94
69631,4.97
69632,4.97
69633,4.97
69634,4.96
69635,4.955
69636,4.975
69637,4.98
69638,4.985
69639,4.985
69640,4.98
69641,4.99
69642,4.995
69643,5.01
69644,5.01
69645,5.0
69646,5.0
69647,4.99
69648,4.99
69649,5.005
69650,5.015
69651,5.015
69652,5.005
69653,5.005
69654,5.01
69655,5.02
69656,5.03
69657,5.03
69658,5.02
69659,5.015
69660,5.02
69661,5.02
69662,5.02
69663,5.005
69664,4.99
69665,5.01
69666,5.03
69667,5.035
69668,5.025
69669,5.02
69670,5.01
69671,5.0
69672,4.995
69673,5.025
69674,5.035
69675,5.015
69676,5.0
69677,5.005
69678,5.01
69679,5.02
69680,5.02
69681,5.01
69682,5.005
69683,4.985
69684,4.99
69685,4.995
69686,4.995
69687,4.985
69688,4.96
69689,4.965
69690,4.97
69691,4.97
69692,4.975
69693,4.965
69694,4.945
69695,4.945
69696,4.95
69697,4.96
69698,4.945
69699,4.93
69700,4.935
69701,4.935
69702,4.935
69703,4.935
69704,4.945
69705,4.92
69706,4.92
69707,4.92
69708,4.92
69709,4.935
69710,4.925
69711,4.91
69712,4.9
69713,4.88
69714,4.905
69715,4.91
69716,4.91
69717,4.895
69718,4.885
69719,4.885
69720,4.89
69721,4.905
69722,4.905
69723,4.91
69724,4.885
69725,4.885
69726,4.895
69727,4.91
69728,4.92
69729,4.905
69730,4.88
69731,4.895
69732,4.91
69733,4.925
69734,4.92
69735,4.925
69736,4.92
69737,4.915
69738,4.92
69739,4.92
69740,4.935
69741,4.92
69742,4.915
69743,4.925
69744,4.94
69745,4.94
69746,4.935
69747,4.925
69748,4.91
69749,4.92
69750,4.935
69751,4.95
69752,4.945
69753,4.93
69754,4.93
69755,4.925
69756,4.95
69757,4.96
69758,4.96
69759,4.94
69760,4.94
69761,4.94
69762,4.955
69763,4.955
69764,4.965
69765,4.95
69766,4.935
69767,4.93
69768,4.94
69769,4.96
69770,4.96
69771,4.975
69772,4.98
69773,4.98
69774,4.97
69775,4.975
69776,4.96
69777,4.96
69778,4.955
69779,4.95
69780,4.965
69781,4.975
69782,4.98
69783,4.97
69784,4.96
69785,4.955
69786,4.955
69787,4.965
69788,4.97
69789,4.97
69790,4.96
69791,4.97
69792,4.985
69793,4.975
69794,4.975
69795,4.97
69796,4.96
69797,4.965
69798,4.97
69799,4.98
69800,4.965
69801,4.97
69802,4.98
69803,4.975
69804,4.99
69805,4.99
69806,4.995
69807,4.99
69808,4.96
69809,4.97
69810,4.99
69811,5.015
69812,5.02
69813,5.01
69814,5.01
69815,5.01
69816,5.03
69817,5.05
69818,5.06
69819,5.065
69820,5.065
69821,5.07
69822,5.095
69823,5.115
69824,5.135
69825,5.14
69826,5.14
69827,5.145
69828,5.16
69829,5.17
69830,5.17
69831,5.16
69832,5.16
69833,5.18
69834,5.205
69835,5.23
69836,5.24
69837,5.23
69838,5.205
69839,5.16
69840,5.115
69841,5.1
69842,5.07
69843,5.05
69844,5.0
69845,4.97
69846,4.945
69847,4.945
69848,4.945
69849,4.94
69850,4.935
69851,4.95
69852,4.955
69853,4.96
69854,4.955
69855,4.95
69856,4.94
69857,4.935
69858,4.945
69859,4.96
69860,4.96
69861,4.945
69862,4.945
69863,4.945
69864,4.96
69865,4.96
69866,4.95
69867,4.95
69868,4.93
69869,4.945
69870,4.955
69871,4.95
69872,4.96
69873,4.955
69874,4.95
69875,4.95
69876,4.965
69877,4.97
69878,4.96
69879,4.95
69880,4.955
69881,4.955
69882,4.97
69883,4.98
69884,4.98
69885,4.97
69886,4.975
69887,4.975
69888,4.98
69889,5.02
69890,5.05
69891,5.125
69892,5.195
69893,5.295
69894,5.425
69895,5.555
69896,5.62
69897,5.59
69898,5.53
69899,5.535
69900,5.595
69901,5.63
69902,5.655
69903,5.655
69904,5.665
69905,5.675
69906,5.69
69907,5.73
69908,5.765
69909,5.76
69910,5.725
69911,5.645
69912,5.525
69913,5.38
69914,5.21
69915,5.065
69916,4.925
69917,4.82
69918,4.73
69919,4.645
69920,4.555
69921,4.52
69922,4.515
69923,4.59
69924,4.66
69925,4.7
69926,4.705
69927,4.73
69928,4.74
69929,4.795
69930,4.835
69931,4.86
69932,4.89
69933,4.87
69934,4.88
69935,4.88
69936,4.87
69937,4.89
69938,4.89
69939,4.88
69940,4.87
69941,4.885
69942,4.885
69943,4.895
69944,4.885
69945,4.875
69946,4.875
69947,4.88
69948,4.875
69949,4.875
69950,4.875
69951,4.865
69952,4.855
69953,4.85
69954,4.865
69955,4.87
69956,4.875
69957,4.845
69958,4.84
69959,4.855
69960,4.875
69961,4.88
69962,4.865
69963,4.87
69964,4.855
69965,4.86
69966,4.86
69967,4.875
69968,4.86
69969,4.865
69970,4.86
69971,4.87
69972,4.88
69973,4.885
69974,4.885
69975,4.885
69976,4.875
69977,4.875
69978,4.88
69979,4.88
69980,4.9
69981,4.89
69982,4.88
69983,4.88
69984,4.89
69985,4.895
69986,4.91
69987,4.9
69988,4.89
69989,4.9
69990,4.9
69991,4.92
69992,4.905
69993,4.91
69994,4.91
69995,4.91
69996,4.925
69997,4.95
69998,4.95
69999,4.945
70000,4.935
70001,4.935
70002,4.95
70003,4.96
70004,4.965
70005,4.965
70006,4.96
70007,4.965
70008,4.98
70009,5.0
70010,4.995
70011,5.005
70012,5.0
70013,5.0
70014,5.015
70015,5.03
70016,5.04
70017,5.03
70018,5.03
70019,5.035
70020,5.06
70021,5.065
70022,5.07
70023,5.065
70024,5.055
70025,5.06
70026,5.08
70027,5.085
70028,5.08
70029,5.075
70030,5.065
70031,5.075
70032,5.075
70033,5.07
70034,5.08
70035,5.085
70036,5.08
70037,5.085
70038,5.085
70039,5.1
70040,5.095
70041,5.1
70042,5.08
70043,5.08
70044,5.08
70045,5.085
70046,5.075
70047,5.08
70048,5.065
70049,5.065
70050,5.075
70051,5.085
70052,5.08
70053,5.08
70054,5.065
70055,5.055
70056,5.07
70057,5.06
70058,5.06
70059,5.065
70060,5.055
70061,5.055
70062,5.075
70063,5.07
70064,5.065
70065,5.045
70066,5.045
70067,5.045
70068,5.045
70069,5.04
70070,5.03
70071,5.03
70072,5.02
70073,5.02
70074,5.03
70075,5.04
70076,5.035
70077,5.0
70078,5.005
70079,4.995
70080,5.01
70081,5.01
70082,5.01
70083,4.995
70084,4.98
70085,4.98
70086,5.0
70087,5.005
70088,5.005
70089,5.005
70090,4.995
70091,4.995
70092,4.99
70093,5.005
70094,5.005
70095,4.995
70096,4.985
70097,4.985
70098,4.995
70099,5.015
70100,5.01
70101,5.01
70102,4.985
70103,4.99
70104,5.005
70105,5.01
70106,5.015
70107,5.005
70108,5.005
70109,5.0
70110,5.005
70111,5.025
70112,5.045
70113,5.025
70114,5.02
70115,5.025
70116,5.04
70117,5.045
70118,5.04
70119,5.035
70120,5.015
70121,5.025
70122,5.04
70123,5.055
70124,5.065
70125,5.06
70126,5.04
70127,5.04
70128,5.045
70129,5.05
70130,5.05
70131,5.05
70132,5.04
70133,5.05
70134,5.06
70135,5.06
70136,5.065
70137,5.06
70138,5.045
70139,5.055
70140,5.065
70141,5.07
70142,5.07
70143,5.065
70144,5.07
70145,5.055
70146,5.06
70147,5.07
70148,5.09
70149,5.075
70150,5.065
70151,5.07
70152,5.08
70153,5.095
70154,5.095
70155,5.09
70156,5.07
70157,5.075
70158,5.08
70159,5.085
70160,5.075
70161,5.07
70162,5.065
70163,5.07
70164,5.07
70165,5.08
70166,5.085
70167,5.09
70168,5.08
70169,5.08
70170,5.095
70171,5.105
70172,5.095
70173,5.08
70174,5.07
70175,5.075
70176,5.08
70177,5.085
70178,5.1
70179,5.085
70180,5.085
70181,5.085
70182,5.095
70183,5.1
70184,5.1
70185,5.105
70186,5.095
70187,5.11
70188,5.125
70189,5.125
70190,5.145
70191,5.14
70192,5.14
70193,5.155
70194,5.175
70195,5.195
70196,5.2
70197,5.21
70198,5.205
70199,5.23
70200,5.25
70201,5.26
70202,5.255
70203,5.26
70204,5.25
70205,5.265
70206,5.3
70207,5.325
70208,5.33
70209,5.335
70210,5.335
70211,5.31
70212,5.3
